Year;Primary Ticker;COMMUNITY SCORE_x;CSR STRATEGY SCORE_x;EMISSIONS SCORE_x;ENVIRONMENT.PILLAR.SCORE.Value;ENVIRONMENTAL INNOVATION SCORE_x;ESG.COMBINED.SCORE.Value;ESG.CONTROVERSIES.SCORE.Value;ESG.SCORE.Value;GOVERNANCE.SCORE.Value;HUMAN RIGHTS SCORE_x;MANAGEMENT SCORE_x;PRODUCT RESPONSIBILITY SCORE_x;RESOURCE USE SCORE_x;SHAREHOLDERS SCORE_x;SOCIAL.SCORE.Value;WORKFORCE SCORE_x;COMMUNITY SCORE_y;CSR STRATEGY SCORE_y;EMISSIONS SCORE_y;ENVIRONMENT.PILLAR.SCORE.Score;ENVIRONMENTAL INNOVATION SCORE_y;ESG.COMBINED.SCORE.Score;ESG.CONTROVERSIES.SCORE.Score;ESG.SCORE.Score;GOVERNANCE.SCORE.Score;HUMAN RIGHTS SCORE_y;MANAGEMENT SCORE_y;PRODUCT RESPONSIBILITY SCORE_y;RESOURCE USE SCORE_y;SHAREHOLDERS SCORE_y;SOCIAL.SCORE.Score;WORKFORCE SCORE_y
2021;JNJ;A+;A+;A+;A+;B;C+;D-;A;B+;A+;B+;A+;A+;A-;A+;A+;0.9835858585858586;0.9697762970014279;0.9692028985507246;0.9227040819073768;0.6037735849056604;0.4554954312753432;0.02142857142857143;0.8895622911221149;0.7387646435899262;0.9490740740740741;0.6835112987335485;0.9747340425531915;0.9765342960288809;0.7689346908368513;0.9742048939925225;0.9962121212121212
2021;JPM;A-;A+;A;A;A-;C+;D;A;A-;A+;A+;A-;A+;C-;A-;A-;0.8097269624573379;0.9299332697807435;0.8509781357882624;0.8523131173240843;0.8174460431654677;0.4735573046760488;0.1134453781512605;0.833669231200837;0.8324444889596713;0.9454697986577181;0.98224043715847;0.7589928057553957;0.9931163954943679;0.26813214108296074;0.8291454158884827;0.8152730375426621
2021;KHC;A-;A+;B-;B+;A;C+;D;B+;A;B+;A;B+;A-;B+;B+;B;0.7893462469733656;0.969256434699714;0.5053619302949062;0.6844654544973368;0.8532338308457711;0.43064735170176316;0.12037037037037036;0.740924333033156;0.8807245042590179;0.7327044025157232;0.9064828614008942;0.6834625322997416;0.8298153034300791;0.7358420268256334;0.6959559315200899;0.5954106280193237
2021;KO;A;A+;B-;B+;A;C+;D;A-;A;A;A-;A-;B+;A-;A;A;0.8377192982456141;0.9935744883388863;0.53125;0.6733601683915025;0.9067796610169492;0.44954221147496204;0.1;0.7990844229499241;0.8356551432676333;0.9157303370786517;0.8071765582319345;0.7706422018348624;0.7336448598130841;0.8253041966724609;0.8612406444829517;0.9078947368421053
2021;LLY;A+;A-;B;B+;B;C+;C-;B+;C;B;C-;A+;A+;C;A;A+;0.976010101010101;0.8214966634890372;0.592391304347826;0.7439395094840383;0.6037735849056604;0.47405322293620006;0.2605633802816901;0.68754306559071;0.37094206216946046;0.6574074074074074;0.2765772478887233;0.9747340425531915;0.9223826714801444;0.3851217088922007;0.8717209467130362;0.9583333333333334
2021;LMT;A+;A+;A+;A;B+;B-;C-;B+;B;C-;C+;A-;A+;B+;B+;A+;0.9292452830188679;0.9473307912297426;0.9382022471910112;0.8690199313794826;0.7307692307692307;0.5086121080149912;0.3076923076923077;0.7095319083376749;0.5942442048514965;0.3157894736842105;0.4981371087928465;0.8131313131313131;0.9611111111111111;0.6792101341281669;0.7082998082802721;0.9669811320754716
2021;LOW;A+;A;A;B+;C+;A;A+;A;A;B+;A;A;A;A-;A;B+;0.990530303030303;0.8693479295573536;0.8410138248847926;0.7358071589173988;0.45038167938931295;0.8351509625075866;1.0;0.8351509625075866;0.8698820995721368;0.7103960396039604;0.9052644648621803;0.878;0.8378995433789954;0.7522969952818476;0.8485976507650765;0.740530303030303
2021;MA;A+;A+;A+;A-;B-;C+;D;A-;A-;B+;A-;C;A;C+;A-;A+;0.9936416184971099;0.9697762970014279;0.9882671480144405;0.7507972014034244;0.5232558139534884;0.44292971402366205;0.12745098039215685;0.7584084476551672;0.7544255988088651;0.7296450939457203;0.8022100819468587;0.35518474374255066;0.8958724202626641;0.4515768562205115;0.7656853514611563;0.9601156069364162
2021;MCD;A-;B-;A-;A-;D-;C;D-;B+;B-;B-;B-;A+;A+;B-;A-;B;0.7842809364548495;0.553860819828408;0.8052208835341366;0.813855232606508;0.0;0.36494657776793804;0.010869565217391304;0.7190235903184847;0.551932229197853;0.5513513513513514;0.5624689518132141;0.9545454545454546;0.9470338983050848;0.5155240933929458;0.7735188456927587;0.596989966555184
2021;MDLZ;A+;A-;A-;A;A;C+;D;A-;B-;B;C+;A+;A+;A;A;A+;0.9527845036319612;0.7862249761677789;0.8297587131367292;0.890685628036616;0.8532338308457711;0.47542085426472414;0.1574074074074074;0.7934343011220408;0.5793539246249868;0.6132075471698113;0.4554148037754595;0.9237726098191215;0.9591029023746702;0.8545702930948833;0.8554237063965845;0.964975845410628
2021;MDT;A+;B-;A;A-;C+;B;B;B+;C+;A+;C;B+;A+;B;A;A+;0.9726688102893891;0.51;0.8959390862944162;0.7821103341216599;0.5;0.6622059391667139;0.6142857142857143;0.7101261640477133;0.43583625730994147;0.9248704663212435;0.35964912280701755;0.735973597359736;0.992462311557789;0.6403508771929824;0.8929342354679142;0.9951768488745981
2021;MET;A+;A+;A+;A-;B+;B+;B+;B+;B;B;B;A-;A+;C+;A-;B;0.9674922600619195;0.9478819609709662;0.9786821705426356;0.8323743651430099;0.75;0.6993035715915139;0.6739130434782609;0.724694099704767;0.6462998313659492;0.6;0.6425378693816737;0.8;0.9331896551724138;0.4577849515768562;0.761123396727112;0.6331269349845201
2021;MMM;A+;A+;A+;A;A;B-;D+;A;A-;A+;A-;A+;A+;B+;A+;A+;0.9930555555555556;0.969256434699714;0.9492753623188406;0.9103672595520411;0.8541666666666666;0.545144286872569;0.1875;0.902788573745138;0.8000820137804618;0.9426229508196722;0.8004222553402881;0.9637681159420289;0.9492753623188406;0.6861649279682066;0.9590561769554432;0.9513888888888888
2021;MO;A+;A;A+;A;C+;B-;C-;A;B+;A+;B+;A;A+;A;A+;A+;0.9624697336561744;0.8693479295573536;0.9772117962466488;0.9076559957842927;0.44776119402985076;0.5736524348801035;0.26851851851851855;0.8787863512416885;0.746680377860358;0.9386792452830188;0.6797864415197418;0.8798449612403101;0.9300791556728232;0.8878817978644152;0.9368663692134026;0.9842995169082126
2021;MRK;A+;A-;A;A;B;A;A;A;A;A+;A;A+;A+;A;A+;A+;0.9734848484848485;0.8245341614906833;0.9112318840579711;0.9055525001662488;0.6037735849056604;0.8753674596214416;0.8380281690140845;0.9127067502287988;0.8371587520944384;0.9490740740740741;0.8374083129584352;0.9747340425531915;0.9909747292418772;0.8447432762836186;0.9667699497546044;0.976010101010101
2021;MS;A+;B-;B-;A-;A;C-;D-;B;C+;B+;C;C+;A-;A;B+;B;0.9936548223350253;0.5540218943360304;0.5440677966101695;0.7591266722932701;0.8400900900900901;0.31950034094361013;0.013513513513513514;0.6254871683737068;0.4919061722867707;0.7069767441860465;0.3681400546312391;0.44169096209912534;0.7717770034843205;0.8630494164390365;0.7361979978736545;0.618020304568528
2021;MSFT;A+;A+;A+;A-;B-;C+;D-;A+;A+;A+;A+;A+;A+;A-;A+;A+;0.9635838150289018;0.9697762970014279;0.9629963898916968;0.77957797518728;0.5232558139534884;0.49286874383505913;0.05392156862745098;0.9318159190426673;0.9443270970292111;0.9603340292275574;0.9956543332505587;0.9827175208581644;0.99906191369606;0.7562701763099081;0.9703245444014594;0.9739884393063584
2021;NEE;B+;A;A;A-;B;C+;D-;A-;A-;B;A;A;A+;B+;A-;A;0.7405247813411079;0.869161105815062;0.8586626139817629;0.8301256902641061;0.666058394160584;0.4258680194863648;0.0375;0.8142360389727297;0.8317765395599086;0.6420664206642066;0.8523348236462991;0.8621262458471761;0.9429967426710097;0.7383258817685047;0.7799645714477141;0.8469387755102041
2021;NFLX;C-;C+;A;D+;D-;D+;D-;C-;C;D-;C-;C;D-;C+;C-;B;0.2791907514450867;0.4964302712993812;0.8907942238267148;0.2192175615174644;0.0;0.18177401268211896;0.03431372549019608;0.32923429987404185;0.3677965301720919;0.0;0.305314129625031;0.35518474374255066;0.06378986866791744;0.4903153712441023;0.32278076708440395;0.653757225433526
2021;NKE;A;A+;A;A;A-;B+;B+;B+;C+;B+;C-;A;A+;A;A-;A-;0.8809523809523809;0.969256434699714;0.8640350877192983;0.8810318040814633;0.8033707865168539;0.6989843545030396;0.6666666666666666;0.7313020423394128;0.476833131515186;0.717948717948718;0.2579483358171883;0.9083333333333333;0.9708333333333333;0.8781669150521609;0.8175939675939669;0.7976190476190477
2021;NVDA;A;A-;A+;B+;C;B+;B+;A-;A;B;A;A-;A;B;A-;A+;0.8495370370370371;0.8234032411820782;0.961139896373057;0.695343675711312;0.3423076923076923;0.7461792521628052;0.7142857142857143;0.778072790039896;0.8378298211292945;0.6546961325966851;0.9131892697466468;0.7946859903381642;0.8788659793814433;0.5962493790362643;0.8020230361640801;0.9976851851851852
2021;ORCL;A+;A-;A+;A-;B-;C+;C;B-;C-;A+;D+;C;A+;C;A-;A;0.9612268518518519;0.80767397521449;0.9591651542649727;0.777466957883074;0.5232558139534884;0.48250564186360323;0.39903846153846156;0.5659728221887449;0.3198690320984776;0.960167714884696;0.196100347739692;0.35501193317422436;0.9952830188679245;0.40722801788375557;0.7780889440516748;0.8987268518518519
2021;PEP;A+;A+;A-;A-;A-;A-;A-;A;A+;A;A+;A-;A;A-;A;A+;0.9956140350877193;0.9935744883388863;0.7633928571428571;0.8283743712583507;0.788135593220339;0.8281445237243708;0.7666666666666667;0.8896223807820747;0.9444044189898416;0.9157303370786517;0.9715669232679414;0.7706422018348624;0.9018691588785047;0.8210826918301465;0.899800033893033;0.9517543859649122
2021;PFE;A+;A+;A;A-;D-;C+;D;A-;B;A;B-;A-;A+;A-;A;A+;0.9671717171717171;0.9697762970014279;0.8967391304347826;0.7943174683580423;0.0;0.4770450964604315;0.15714285714285714;0.7969473357780058;0.645047236090547;0.8703703703703703;0.5382418673950832;0.8218085106382979;0.9404332129963899;0.7845790911348398;0.8998810177229055;0.9406565656565656
2021;PG;B+;B+;B;B;A;C;D;B-;B-;B;C+;C;B-;A-;B-;B-;0.6822916666666666;0.7244995233555768;0.6111111111111112;0.6602060315474956;0.8557692307692307;0.36093362541218094;0.15;0.5718672508243619;0.5786747832763554;0.5921052631578947;0.4919274714356682;0.34615384615384615;0.5670731707317073;0.7706159960258321;0.5229348611914396;0.578125
2021;PM;D-;D+;D-;D-;D-;D+;A+;D+;C;D-;D+;C;C-;A+;D+;C+;0.04725085910652921;0.18823529411764706;0.0067178502879078695;0.06157364246615679;0.0;0.1886274528421431;1.0;0.1886274528421431;0.35049486461251167;0.0;0.19264069264069264;0.34810126582278483;0.2695238095238095;0.9848484848484849;0.18145579573429008;0.4269759450171821
2021;PYPL;A+;A+;A+;B+;D-;C+;D-;A-;A+;A+;A;C-;A+;A+;A-;A+;0.9779582366589327;0.969256434699714;0.9816901408450704;0.679727143347892;0.0;0.45427759218788966;0.08;0.8285551843757794;0.9285801094916724;0.9545454545454546;0.9149279682066568;0.28361858190709044;0.9253048780487805;0.946969696969697;0.8318066915438374;0.9524361948955916
2021;QCOM;A;A+;A+;B+;C;C+;D+;B+;B-;A;C+;A-;A-;B;A;A+;0.9143518518518519;0.9697762970014279;0.966321243523316;0.6685763496544179;0.3423076923076923;0.4547596741895931;0.17857142857142858;0.7309479198077576;0.5600708268529011;0.8591160220994475;0.4689595232182766;0.7898550724637681;0.7860824742268041;0.5906381922026323;0.8798709362555546;0.9606481481481481
2021;RTX;D-;D+;D-;C-;C+;C+;A+;C+;B;B+;B+;B;C-;C;C+;C-;0.017699115044247787;0.20833333333333334;0.025510204081632654;0.3191460590329049;0.4358974358974359;0.46105928746260194;1.0;0.46105928746260194;0.6048611111111113;0.6703296703296703;0.74375;0.5925925925925926;0.3217821782178218;0.40625;0.4467373435614279;0.27876106194690264
2021;SBUX;B;A+;B+;A;A;C;D-;B+;B-;B+;C;B;A+;A-;B+;A;0.6220735785953178;0.9349380362249762;0.7329317269076305;0.8698983737973082;0.9148936170212766;0.36992271684086775;0.043478260869565216;0.6963671728121703;0.5542079991336892;0.6675675675675675;0.4059860904123199;0.6563636363636364;0.989406779661017;0.7944610034773969;0.6870212346734086;0.8377926421404682
2021;SO;B-;A-;B;C;D+;C+;C-;B-;A;C;A;B+;C;A+;B-;B;0.5116618075801749;0.7952812202097236;0.6033434650455927;0.41076875814073455;0.22445255474452555;0.4359715171663765;0.3;0.5719430343327531;0.8909108194258768;0.3726937269372694;0.8826378539493294;0.6744186046511628;0.35993485342019543;0.98224043715847;0.5373495608199118;0.5874635568513119
2021;SPG;D+;B;D+;D;D-;C-;A+;C-;C;C-;C-;C+;C-;C;C;C;0.2380281690140845;0.6180555555555556;0.17011834319526628;0.16450489725819373;0.0;0.2711585872462786;1.0;0.2711585872462786;0.34699074074074066;0.2862595419847328;0.29375;0.5;0.32370820668693007;0.34375;0.33760477015515683;0.3816901408450704
2021;T;A;A+;B+;A-;B;A-;A+;A-;B+;A;B;A;A+;B+;A-;B;0.8966346153846154;0.9515706806282722;0.7331460674157303;0.7839257489803904;0.6171171171171171;0.7730445003741586;1.0;0.7730445003741586;0.7090497156675999;0.8885542168674698;0.6570576540755467;0.8341708542713567;0.9806629834254144;0.7206759443339961;0.8007936664116118;0.6081730769230769
2021;TGT;A+;A;A+;A;C;B;C;A;A-;B+;A-;A;A+;B+;A+;A+;0.9951456310679612;0.869161105815062;0.9829545454545454;0.9137336453868715;0.33636363636363636;0.6417871600432714;0.4117647058823529;0.8718096142041899;0.7689350095052637;0.7439024390243902;0.7718579234972678;0.9139784946236559;0.9946236559139785;0.692374565325385;0.9369035271460844;0.9854368932038835
2021;TMO;A;A+;A;B+;C+;A-;A+;A-;B;A-;B;A-;A;B-;A;A+;0.9147909967845659;0.969256434699714;0.8654822335025381;0.7367748823887385;0.5;0.7657235110945864;1.0;0.7657235110945864;0.6520773772512352;0.805699481865285;0.6250620963735718;0.8168316831683168;0.871859296482412;0.530675608544461;0.862297303934648;0.9405144694533762
2021;TMUS;A+;A;A;A-;B;C;D-;B;C;A-;C-;C+;A+;C;B+;B;0.9302884615384616;0.8693479295573536;0.8567415730337079;0.8326805633293772;0.6171171171171171;0.35906401596075654;0.08139534883720931;0.6367326830843038;0.40109640302383764;0.7710843373493976;0.3167370250807052;0.47738693467336685;0.9972375690607734;0.37012664514526944;0.6793191732146744;0.6658653846153846
2021;TSLA;C+;A-;B+;A-;A;C;D-;B;B;C+;B;B-;B;B-;B-;B+;0.4849624060150376;0.7862249761677789;0.7293388429752066;0.7542686025137118;0.8541666666666666;0.3596731177515584;0.06944444444444445;0.6499017910586724;0.6387677348584692;0.49318181818181817;0.6484103328365624;0.5764705882352941;0.5843881856540084;0.508320914058619;0.5707607279621479;0.7462406015037594
2021;TXN;A+;A;A+;A+;A+;A-;A+;A-;B-;A-;C+;A+;A+;B-;A;A;0.9976851851851852;0.8693479295573536;0.9922279792746114;0.975738926348537;0.9538461538461539;0.824752783569436;1.0;0.824752783569436;0.5299433527796527;0.7983425414364641;0.45703998013409486;0.9371980676328503;0.9871134020618557;0.5466848770797119;0.8936170620269293;0.9143518518518519
2021;UNH;A+;A-;A-;A-;D-;B-;C;A-;A;C+;A+;C-;A+;A;B;A;0.943069306930693;0.7865302237029985;0.7817460317460317;0.766298412698413;0.0;0.5580118079255403;0.36;0.7560236158510807;0.9155568979671211;0.45977011494252873;0.9596473801837596;0.27461139896373055;0.972;0.8546064067544078;0.6187980487346574;0.849009900990099
2021;UNP;A+;A;A;B-;D-;C+;D;A-;A-;A+;A-;A-;A-;B+;A+;A+;0.9869109947643979;0.910280818657782;0.8735955056179775;0.5501537987154613;0.0;0.43837991812441396;0.11363636363636363;0.7631234726124643;0.7799172537616054;0.9656488549618321;0.7642165383660293;0.7955801104972375;0.7680722891566265;0.7453439284827414;0.9467925707103573;0.9973821989528796
2021;UPS;A+;A;A-;B+;B-;C;D-;B+;A-;D+;A+;D+;A-;D+;B;A-;0.9973821989528796;0.869161105815062;0.7724719101123596;0.6957926509408422;0.5078125;0.3818351759029729;0.06818181818181818;0.6954885336241277;0.8017881308829753;0.1717557251908397;0.9583954297069052;0.23204419889502761;0.8102409638554217;0.23484848484848486;0.6134388889788159;0.824607329842932
2021;USB;A-;C-;A-;A;A;C;D;B+;B;B-;B+;A-;B+;B-;B+;A-;0.76919795221843;0.2917063870352717;0.8037974683544303;0.8606757407084273;0.9046762589928058;0.3986696927286834;0.09243697478991597;0.7049024106674509;0.6157860544528567;0.50251677852349;0.6980874316939891;0.7589928057553957;0.7415519399249061;0.5575012419274714;0.7243591217790505;0.7913822525597269
2021;V;A+;A;A;C+;D-;B-;C+;B;B;B;B-;C;A;B-;A-;A+;0.9809248554913295;0.8693479295573536;0.8366425992779783;0.4820431542277095;0.0;0.5547667896730732;0.47058823529411764;0.6389453440520289;0.587670362133183;0.6544885177453027;0.5489197914079961;0.35518474374255066;0.8883677298311444;0.5290538862676931;0.7531531827352891;0.9832369942196532
2021;VZ;B;A+;B;B+;B;C+;D+;B+;B+;B;B;A+;A;A-;B+;B+;0.6346153846153846;0.969256434699714;0.6601123595505618;0.7239322805708867;0.6171171171171171;0.4499414098688798;0.1744186046511628;0.7254642150865969;0.6792673093592;0.6234939759036144;0.5917784401390959;0.9472361809045227;0.8812154696132597;0.7775707898658718;0.749084298172745;0.7139423076923077
2021;WBA;A+;A+;A+;A;A-;B;C;A;A;A+;A-;A+;B+;A;A+;A+;0.9904458598726115;0.9697762970014279;0.996268656716418;0.867337420042643;0.7714285714285715;0.6468693753183707;0.3939393939393939;0.8997993566973477;0.8376140765838836;0.9205607476635514;0.7895455674199156;0.9205298013245033;0.75;0.9097342935187485;0.955088099898395;0.9968152866242038
2021;WFC;A;A;A;A-;A-;C+;D+;B+;B;C+;B-;A-;A-;B+;A-;A+;0.8715870307167235;0.869161105815062;0.8647871116225546;0.8164418974015977;0.8174460431654677;0.4835426815695018;0.22268907563025211;0.7443962875087515;0.642241848385873;0.4203020134228188;0.577123695976155;0.7589928057553957;0.7640801001251565;0.7080228514654744;0.7976241710967891;0.9577645051194539
2021;WMT;A+;A;A;A-;A-;C+;D-;A;A;A+;A+;B;A-;B;A-;A;0.9522292993630573;0.8693479295573536;0.8843283582089553;0.8288519627139023;0.7714285714285715;0.4289091804323306;0.015151515151515152;0.8426668457131461;0.879334959434731;0.9205607476635514;0.9517010181276384;0.6225165562913907;0.7884615384615384;0.6447727837099578;0.8266009317131648;0.9012738853503185
2021;XOM;A+;A;A;A;A-;C;D-;A-;A-;C;A;A;A;C+;B;B+;0.9858044164037855;0.8693479295573536;0.872093023255814;0.8494743678353877;0.7929292929292929;0.38045282148401394;0.007936507936507936;0.75296913503152;0.7808497347016791;0.39555555555555555;0.8645393593245593;0.8802083333333334;0.8740875912408759;0.442885522721629;0.657966364312365;0.6703470031545742
2022;AAPL;A;A;A+;B;C+;A-;A-;A-;A+;B+;A+;B-;A+;A-;A-;A;0.8884297520661157;0.8644696639022261;0.9864864864864865;0.6516737427082254;0.43103448275862066;0.7727935618301608;0.7608695652173914;0.7847175584429302;0.9391940333844453;0.7373737373737373;0.9867047713717694;0.5608695652173913;0.9768518518518519;0.830641153081511;0.7602652433984856;0.8966942148760331
2022;ABBV;A+;A-;B+;B+;D;C+;D-;A-;B+;A+;B+;A+;A;B-;A+;A+;0.9451219512195121;0.7791357485814056;0.7312703583061889;0.7210310556707129;0.09375;0.42549135149449374;0.034722222222222224;0.8162604807667653;0.6877399685981305;0.95;0.7173210735586482;0.917312661498708;0.9;0.5282057654075547;0.9489890172092685;0.9768292682926829
2022;ABT;A+;A;A+;A-;C+;C+;D-;A-;A;B-;A;A;A;A;A-;A+;0.9495114006514658;0.862;0.9929577464788732;0.7857381254350748;0.5;0.43785650035614726;0.046296296296296294;0.8294167044159982;0.8544054491272883;0.5790816326530612;0.8591315453384419;0.8432343234323433;0.8838862559241706;0.833588761174968;0.8259189262993973;0.9625407166123778
2022;ACN;A+;A+;A+;A-;B-;A-;A-;A;A;A;A+;C;A+;B+;A-;A+;0.9783092324805339;0.97;0.9926829268292683;0.7860960959961103;0.5255102040816326;0.829107193408511;0.8145161290322581;0.8436982577847638;0.9120714285714284;0.865137614678899;0.9732142857142857;0.343857634902411;0.995819397993311;0.6696428571428571;0.7843650061395214;0.9994438264738599
2022;ADBE;A+;A-;A+;A-;B-;B-;C-;B+;B+;B+;B+;C;A+;B+;A-;A+;0.9983314794215795;0.8022697512003492;0.9552845528455285;0.765522247002325;0.5255102040816326;0.5280534633462173;0.31451612903225806;0.7415907976601764;0.7141015069194898;0.7036697247706422;0.7071322067594433;0.343857634902411;0.9590301003344481;0.6785536779324056;0.7651764368140304;0.9883203559510567
2022;AIG;A;A+;B-;B-;B;C+;D+;B+;A;B;A-;C;C+;A+;B;B+;0.8900928792569659;0.9891111111111112;0.5037735849056604;0.5638007618453588;0.6071428571428571;0.4792907467833374;0.24489795918367346;0.7136835343830013;0.8368367816091953;0.6111111111111112;0.7659003831417625;0.33828382838283827;0.493801652892562;0.9717752234993614;0.6509472574855892;0.6826625386996904
2022;AMGN;A+;A+;B+;B+;D;C+;D;A-;B+;B+;B+;A-;A+;B-;A-;A-;0.95;0.9897424705368835;0.6954397394136808;0.7376696474948657;0.09375;0.42891473036360217;0.09722222222222222;0.7606072385049821;0.7271363055480589;0.684;0.7364562624254473;0.7751937984496124;0.9688524590163935;0.5209990059642147;0.7942597661837248;0.8085365853658537
2022;AMT;B+;A+;A+;A-;D-;A;A+;A;A+;B-;A+;A-;A;A-;A-;A-;0.710126582278481;0.918;0.9879679144385026;0.8054372923837566;0.0;0.8349966679904384;1.0;0.8349966679904384;0.9443242230736484;0.5547169811320755;0.9855683269476373;0.8032345013477089;0.8356741573033708;0.8243933588761175;0.7552837032710636;0.8113924050632911
2022;AMZN;A;A-;A;A;A-;C;D-;A-;B+;A+;B+;A;A;B;A-;B+;0.8537735849056604;0.7986666666666666;0.9086021505376344;0.8584391822261996;0.7540983606557377;0.40220988253150164;0.020833333333333332;0.7835864317296699;0.6853479778629203;0.9325842696629213;0.6928480204342273;0.85;0.8385416666666666;0.5848020434227331;0.8162271524826945;0.6745283018867925
2022;AVGO;B+;B+;B+;A-;A+;C+;D+;A-;B+;A-;B+;A-;B+;A-;B+;B;0.6727272727272727;0.7191182889567874;0.7110552763819096;0.8147427166480776;0.951048951048951;0.4606629178319324;0.16666666666666666;0.7546591689971982;0.7300855531730321;0.7941176470588235;0.7091202783300199;0.7511848341232228;0.7449494949494949;0.8072813121272365;0.7258551439324179;0.6431818181818182
2022;AXP;A;A;A+;C;D-;B;C+;B+;A-;C-;A-;B+;A+;A;A-;A+;0.8912678421494542;0.862;0.9504896626768227;0.37091688104017173;0.07755775577557755;0.5889827424327846;0.4525316455696203;0.7254338392959488;0.8037115368241804;0.3157894736842105;0.7768837803320562;0.7471615720524017;0.9647806004618937;0.8542784163473819;0.7715436596158454;0.9357682619647355
2022;BA;A-;A;A;A-;B+;A-;A-;A;A-;A+;B+;A-;A+;A;A;A+;0.7685185185185185;0.862;0.8563829787234043;0.8329373419134065;0.7115384615384616;0.8278974572268494;0.8166666666666667;0.8391282477870321;0.7786966368667517;0.9358974358974359;0.7212005108556833;0.8137254901960784;0.9635416666666666;0.9148148148148149;0.8870581229549399;0.9861111111111112
2022;BAC;A+;A+;A;A;A-;C+;D-;A;B+;A;B;A+;A+;A-;A+;A+;0.9466834592779177;0.9984444444444445;0.8841131664853101;0.8457165747321587;0.8011551155115512;0.45673514400351994;0.0759493670886076;0.8375209209184323;0.70156355896126;0.869172932330827;0.613154533844189;0.925764192139738;0.9855658198614319;0.7983397190293742;0.9338202680059435;0.9617968094038623
2022;BIIB;A+;A+;A+;A-;D-;B-;D+;A-;B;B+;B-;A+;A+;B+;A;A+;0.9597560975609756;0.9707551287647316;0.9364820846905537;0.8309453535731097;0.0;0.5044075886600099;0.2222222222222222;0.7865929550977975;0.6196510483150852;0.71;0.5197564612326043;0.9677002583979328;0.9852459016393442;0.7185636182902585;0.8765372919831032;0.9329268292682927
2022;BK;A+;A+;A;A;A;C+;D+;A-;B+;A-;B;C+;A+;A-;A-;A;0.9817961165048543;0.9855555555555555;0.8956386292834891;0.8837784648326202;0.8434782608695652;0.49545896864033223;0.22448979591836735;0.7664281413622971;0.6880613026819922;0.776;0.6003831417624521;0.4353099730458221;0.9726688102893891;0.7819923371647509;0.8175407301455695;0.8774271844660194
2022;BKNG;A-;B+;A+;B;C-;C+;C-;B;A-;B-;A-;D+;C;B+;C+;B-;0.8322475570032574;0.7191182889567874;0.9223484848484849;0.605430744223847;0.3017241379310345;0.4293340052972553;0.27049180327868855;0.588176207315822;0.7667323391239931;0.54;0.804796222664016;0.17017543859649123;0.3596153846153846;0.6715954274353877;0.4587860639655599;0.5488599348534202
2022;BLK;A;A+;A+;A+;A+;B-;C;A-;A-;A-;B+;C+;A;A-;A-;A+;0.8774038461538461;0.9410737669140113;0.9584615384615385;0.9430873571932227;0.9763948497854077;0.5744019904979161;0.3469387755102041;0.8018652054856281;0.7583045340643466;0.7777777777777778;0.7227882703777336;0.43466666666666665;0.8444444444444444;0.7548459244532804;0.8032791835357629;0.9627403846153846
2022;BMY;D+;B-;A+;C+;D-;B;A+;B;A;D;A+;C-;C;B+;C;A+;0.24034334763948498;0.5394385026737968;0.9732142857142857;0.496954425942156;0.0;0.5842107937026221;1.0;0.5842107937026221;0.8401888519535581;0.15413533834586465;0.9465601965601965;0.323943661971831;0.3588957055214724;0.6861179361179361;0.4118872982615232;0.9206008583690987
2022;C;A;A+;A+;A+;A+;C+;D;A;A;A+;A+;C+;A+;B-;A-;A+;0.8774038461538461;0.9707551287647316;0.9184615384615384;0.9388059574611791;0.9484978540772532;0.48304402759572734;0.10204081632653061;0.8640472388649241;0.8867484638220438;0.9186507936507936;0.9648359840954275;0.43466666666666665;0.9349206349206349;0.5704522862823062;0.8106051908617702;0.9507211538461539
2022;CAT;A+;A;A;A;A-;B-;D+;A;A+;B+;A+;B+;A+;A-;A-;B+;0.9247226624405706;0.862;0.8614457831325302;0.8542062298931804;0.8205394190871369;0.5343220344112545;0.23076923076923078;0.8378748380532782;0.9292628352490421;0.6970260223048327;0.9904214559386973;0.7093596059113301;0.9260204081632653;0.770242656449553;0.7532247527454129;0.6743264659270999
2022;CHTR;C;C;C;C;B;C;C-;C+;C;D-;C+;B+;D+;C-;C+;B;0.4009433962264151;0.38454823221300743;0.39402173913043476;0.39948761317281845;0.5921052631578947;0.376384926279374;0.32;0.43276985255874795;0.4164404269855912;0.0;0.4504224652087475;0.7009803921568627;0.23641304347826086;0.32442842942345923;0.4536347989255804;0.6580188679245284
2022;CL;A+;A+;A+;A+;A+;A+;A+;A+;A;A;A+;A+;A+;A-;A+;A;0.985;0.9697777777777777;0.9261363636363636;0.9523091133004935;0.9464285714285714;0.9357872279333315;1.0;0.9357872279333315;0.9049444018731374;0.9146341463414634;0.9303959131545338;0.9842105263157894;0.9827586206896551;0.7768837803320562;0.9431522831468908;0.885
2022;CMCSA;A;C;B-;B;B;C+;C-;B;B;A;A-;C+;B;C-;B+;B-;0.8971291866028708;0.37777777777777777;0.5655737704918032;0.6066059000735592;0.5921052631578947;0.48370333834288903;0.3137254901960784;0.6536811864896996;0.6613793103448278;0.8801169590643275;0.8210727969348659;0.4626865671641791;0.6603260869565217;0.3181353767560664;0.6678383256351406;0.5478468899521531
